step,Z_site1,Z_site2,Z_site3,Z_site4,Z_site5,Z_site8
0,1.0,-1.0,1.0,-1.0,1.0,-1.0
1,0.921878288022351,-0.8452962232818848,0.846825436158091,-0.8467955130066298,0.8467955130066384,-0.9211201545474355
2,0.659664461513968,-0.464951434082252,0.47780812516798654,-0.47771306925512874,0.4770933807163346,-0.6586588697383052
3,0.29412356977553394,-0.05460032431826761,0.09655059247476078,-0.09231937739551943,0.09078138977501016,-0.29445842095294095
4,0.001792632566592126,0.20998609250509265,-0.126392984411401,0.1454455625267123,-0.14619727657536474,-0.002665596048824277
5,-0.13230407036472183,0.27328099244562376,-0.1542845413703331,0.19731981189852865,-0.19616738409085066,0.13232813752174177
6,-0.13588190541347614,0.1984354023041512,-0.07078769189526202,0.13518059994346038,-0.13438275505800507,0.13561940017411286
7,-0.08925866304755871,0.09364152260096092,0.011103955352523176,0.060641295334577294,-0.062352872797849346,0.08710034162157947
8,-0.05131764994120599,0.033679288420910836,0.030656797431094784,0.030848443229769873,-0.03268121767574639,0.049287665869343605
9,-0.03213179605781962,0.029255425338069296,-0.0036515357325631603,0.04002053320126231,-0.037679983927313865,0.034152512007433106
10,-0.01870964923466771,0.052346932565649984,-0.05224476329301175,0.05585160844202808,-0.049195806102002027,0.02516969054578836
11,-0.012798414094088436,0.08186344555981045,-0.0908675669222811,0.06622814032508628,-0.05969026527820981,0.01970682882892389
12,-0.038792990996349724,0.12551766746537008,-0.1271585027266089,0.09295388532376636,-0.08923850914506926,0.043630522537313796
13,-0.11883355497517889,0.20301115348545096,-0.1843230985645361,0.1666933153824054,-0.16254590326568685,0.12487011361593699
14,-0.24326314449165848,0.3119121165818351,-0.27284438025223545,0.2896962954007339,-0.2804611041198129,0.25490784878447115
15,-0.3640384746064158,0.41341860366322825,-0.37246431200634833,0.4204663741434828,-0.4069681857236478,0.3795540061889872
16,-0.42359582065733914,0.45816653724527834,-0.44185831862779024,0.4984593240585014,-0.48620034775823506,0.436219027482881
17,-0.4024150109193551,0.43035364442991086,-0.4531080873160131,0.4911252525366234,-0.4834049201107704,0.4084520452071549
18,-0.3391057505841299,0.3628959175975883,-0.4168921333361068,0.41835488230492546,-0.41308092089840065,0.34169320531575287
19,-0.2944541048890428,0.3035770955896337,-0.368354580159831,0.3284185273782587,-0.32296802927071483,0.29766560959990546
20,-0.28792950972065856,0.26531160230074785,-0.3250092441527651,0.2502141090271031,-0.24632813612987986,0.2904629511469664
21,-0.2700857336006461,0.21065974534699755,-0.26083293344376457,0.16959025042604026,-0.16977394561713993,0.2686734393673143
22,-0.165501407919222,0.08617129380904975,-0.1293067373349301,0.04938387857473092,-0.051491638308190146,0.1613311387765575
23,0.05118610816498326,-0.12299356500787062,0.08336744530095419,-0.12851125011651338,0.12863858520902183,-0.054147048577206286
24,0.3173412404443925,-0.3628454646700022,0.3261996640045218,-0.33399831695191456,0.33640382066975894,-0.3184239548734909
25,0.5142900929583184,-0.5308295893585103,0.5023931781719151,-0.49414480663640425,0.49477272344482537,-0.5167986562359175
26,0.5445152176303442,-0.5392583602717846,0.5292112318482451,-0.5349298610418998,0.5312734330257087,-0.5507904065847592
27,0.39791400971741575,-0.38033683370153626,0.39742437373706757,-0.4352012157234759,0.4288771475315298,-0.40679287870234165
28,0.15784984994878246,-0.1393887841694853,0.18314281133622667,-0.24803898313083572,0.241342745703934,-0.16734682698346875
29,-0.052831120557746136,0.05808315186734814,0.0014795930574166838,-0.06783759489218444,0.06129378836365734,0.0437512374695503
30,-0.14061402058820427,0.12135117443533522,-0.06248659295899278,0.02668200585716307,-0.03315976000636389,0.1328104408543659
